,UMPA1,UMAP2,timepoint
11190384,0.20708711,9.329382,tp1
11190392,-2.0628376,8.27578,tp1
11190396,9.921553,7.9346523,tp1
11190400,-1.6691228,10.020031,tp1
11190439,10.119843,6.9172564,tp1
11190442,1.2287527,11.16935,tp1
11190481,3.5978727,10.094582,tp1
11190506,0.4091958,11.576764,tp1
11190519,1.6538211,9.924185,tp1
11190525,-0.0029347313,9.0644245,tp1
11190537,2.3763807,9.740071,tp1
11190555,0.030326745,12.205513,tp1
11190560,-1.9999737,9.565586,tp1
11190589,8.6954565,8.657436,tp1
11190619,0.9775287,9.3065405,tp1
11190629,-1.1622916,8.911989,tp1
11190640,-1.1438504,11.062445,tp1
11190648,1.6337893,8.531302,tp1
11190660,-1.1992487,10.990438,tp1
11190664,1.3758456,10.892299,tp1
11190669,-0.7543155,10.420942,tp1
11190678,11.286349,4.6150374,tp1
11190687,-1.375238,7.4576936,tp1
11190698,-1.4152597,11.210848,tp1
11190704,4.025302,10.325279,tp1
11190723,-0.35626125,11.194822,tp1
11190733,6.2201,9.054121,tp1
11190741,-2.4869306,10.653121,tp1
11190748,10.558061,8.000592,tp1
11190753,4.1725535,9.291779,tp1
11190788,9.234347,8.365402,tp1
11190802,1.7176467,9.356403,tp1
11190814,-1.8039066,11.144183,tp1
11190820,9.858481,9.442787,tp1
11190828,0.15064673,12.195344,tp1
11190830,-2.0348454,9.85301,tp1
11190831,-0.5783899,10.277113,tp1
11190846,-0.7449626,10.395662,tp1
11190851,1.1258757,8.410991,tp1
11190860,9.2594,8.242029,tp1
11190866,1.4033049,10.578625,tp1
11190878,2.5259411,8.904184,tp1
11190900,1.044743,8.884932,tp1
11190914,7.448382,8.209116,tp1
11190918,8.425117,9.355632,tp1
11190923,10.645516,8.358051,tp1
11190937,5.24437,8.574223,tp1
11190939,-1.1034452,7.5469174,tp1
11190950,0.55932444,11.996074,tp1
11190954,-0.78350836,11.866216,tp1
11190967,-2.358421,9.341592,tp1
11190971,2.5914893,9.930147,tp1
11190974,8.700856,8.111177,tp1
11190981,11.27245,5.1675572,tp1
11190988,-2.2389042,8.69114,tp1
11191018,4.769681,9.021274,tp1
11191021,9.744945,9.499234,tp1
11191024,-1.5575792,10.192637,tp1
11191029,-2.4234836,8.725681,tp1
11191052,3.12466,7.833494,tp1
11191058,-1.9261426,10.622014,tp1
11191064,1.7567331,10.9200115,tp1
11191092,-2.4580173,9.137971,tp1
11191097,5.4810777,9.263185,tp1
11191110,6.776922,9.113065,tp1
11191136,-0.7102263,9.769725,tp1
11191141,9.6283245,8.039974,tp1
11191156,-1.5336928,11.393633,tp1
11191158,-1.8125328,8.88834,tp1
11191159,-0.3449376,11.6857,tp1
11191171,-1.3925792,10.572314,tp1
11191172,9.064732,9.392256,tp1
11191175,10.357901,5.9713297,tp1
11191181,10.192946,6.721967,tp1
11191194,3.92019,8.367778,tp1
11191214,-1.7975074,10.450833,tp1
11191216,-1.4067098,8.7218075,tp1
11191218,1.295215,10.736216,tp1
11191222,-1.3624437,9.300375,tp1
11191239,8.222763,7.292797,tp1
11191244,-2.1665497,11.341473,tp1
11191292,0.068354696,9.670775,tp1
11191319,9.511908,5.709559,tp1
11191326,10.673136,5.1908536,tp1
11191372,-1.5954385,8.146905,tp1
11191394,-0.66617596,11.735585,tp1
11191411,3.0675905,9.92112,tp1
11191412,0.4516054,11.141304,tp1
11191422,-0.18954329,10.851799,tp1
11191425,1.102848,11.371998,tp1
11191444,2.5129793,10.595428,tp1
11191472,10.56827,8.703089,tp1
11191476,6.0325236,9.225039,tp1
11191491,10.698513,8.239533,tp1
11191500,-0.494489,12.158665,tp1
11191502,9.396496,8.323081,tp1
11191530,3.9727278,8.945699,tp1
11191536,1.8408059,7.2711396,tp1
11191554,-0.15980063,11.059584,tp1
11191557,3.0057023,9.865401,tp1
11191600,-1.2098107,10.122356,tp1
11191603,-0.999604,9.922645,tp1
11191607,9.128025,7.9456415,tp1
11191608,-0.54815257,11.658207,tp1
11191611,3.0453734,7.9672585,tp1
11191627,-1.0740918,12.005746,tp1
11191628,11.153351,5.697082,tp1
11191654,8.35633,9.0496235,tp1
11191679,1.4031538,10.674224,tp1
11191684,8.060305,8.4540415,tp1
11191716,1.0760105,8.9456,tp1
11191719,-0.58429545,8.382499,tp1
11191732,-0.7326557,9.46464,tp1
11191735,2.7946663,9.858596,tp1
11191751,-0.50838697,11.290814,tp1
11191755,5.5244017,8.031512,tp1
11191757,-2.3680227,10.430525,tp1
11191785,-2.4059398,10.14108,tp1
11191786,3.595013,9.376201,tp1
11191791,10.320416,8.807159,tp1
11191805,10.232558,7.7165184,tp1
11191811,0.43840426,11.157859,tp1
11191821,2.6329844,8.863955,tp1
11191829,9.232337,5.67848,tp1
11191833,5.986968,7.523419,tp1
11191836,-0.5566489,8.867206,tp1
11191842,1.6466628,10.284235,tp1
11191847,9.968979,8.147677,tp1
11191852,-2.1105986,10.869919,tp1
11191856,1.1900898,11.136641,tp1
11191864,-0.21759877,10.774854,tp1
11191868,-0.6807357,10.192387,tp1
11191870,-0.74063575,9.825542,tp1
11191878,-2.0053377,11.04453,tp1
11191892,0.24431291,10.445179,tp1
11191908,1.3559477,11.001463,tp1
11191911,-1.7360865,11.933516,tp1
11191917,-0.88701165,11.583228,tp1
11191934,-0.2856616,10.866341,tp1
11191947,8.152098,9.526739,tp1
11191977,-0.2440138,10.259871,tp1
11191990,0.74178886,8.235617,tp1
11191995,1.3955953,8.195591,tp1
11192012,10.620644,8.337714,tp1
11192031,-1.6645375,8.742937,tp1
11192034,-0.8826417,8.738829,tp1
11192043,-1.8270141,10.021104,tp1
11192060,-0.16407298,12.077912,tp1
11192079,0.39080107,9.019954,tp1
11192081,6.4715576,9.233678,tp1
11192115,6.103788,7.7069407,tp1
11192119,7.6552563,8.691957,tp1
11192125,-1.4448533,9.915412,tp1
11192162,5.283167,9.366953,tp1
11192163,1.9268386,9.807878,tp1
11192171,8.156328,8.802831,tp1
11192175,-1.3348298,9.989081,tp1
11192178,10.758844,5.4385233,tp1
11192194,-0.902866,11.460171,tp1
11192226,10.282587,9.301235,tp1
11192230,9.354588,8.9961,tp1
11192233,10.073114,8.226288,tp1
11192238,-2.1356285,8.019551,tp1
11192257,-1.572429,8.822856,tp1
11192286,8.514074,8.385587,tp1
11192289,-1.8507987,11.314541,tp1
11192291,-0.63590705,8.968982,tp1
11192293,10.845248,7.5224204,tp1
11192298,-1.7938058,9.19616,tp1
11192334,-0.72045505,10.288509,tp1
11192341,3.669244,9.895164,tp1
11192346,2.2036445,10.82805,tp1
11192364,-2.0950122,9.445969,tp1
11192366,0.18907033,9.44437,tp1
11192368,10.443329,6.396261,tp1
11192381,10.622952,5.1698813,tp1
11192393,1.5579534,10.013191,tp1
11192413,4.437432,7.6644526,tp1
11192416,-0.41404548,9.260766,tp1
11192420,-1.6541599,9.0691185,tp1
11192429,0.92016727,10.781558,tp1
11192455,-0.13046625,12.039169,tp1
11192460,0.17401002,10.933308,tp1
11192468,-1.731295,9.24103,tp1
11192479,-0.13377497,8.756495,tp1
11192482,-2.2323186,10.733528,tp1
11192484,3.0363472,8.79451,tp1
11192498,8.80277,8.842909,tp1
11192503,2.3331723,9.871838,tp1
11192509,11.121465,4.6404777,tp1
11192527,2.3082626,6.7591166,tp1
11192553,2.3671534,10.707588,tp1
11192560,10.521756,8.981798,tp1
11192562,5.286374,8.673263,tp1
11192566,10.213387,8.384464,tp1
11192587,10.353907,7.4093637,tp1
11192588,0.64144564,11.790285,tp1
11192590,2.1927018,8.898359,tp1
11192621,5.300808,7.470057,tp1
11192628,-0.7603482,7.911734,tp1
11192671,10.358234,5.0754714,tp1
11192672,9.542679,8.575207,tp1
11192677,-1.7439386,11.017446,tp1
11192687,9.88307,3.66789,tp1
11192688,1.6105813,9.4400425,tp1
11192691,6.644101,8.550239,tp1
11192702,5.6335773,9.210721,tp1
11192712,-0.66149974,11.851806,tp1
11192727,6.095604,7.5185723,tp1
11192733,-1.6443672,10.299318,tp1
11192757,7.027893,8.488662,tp1
11192761,10.380756,6.2012773,tp1
11192787,5.2399583,9.568124,tp1
11192792,0.031576343,11.79181,tp1
11192802,-0.4252935,9.801706,tp1
11192808,-1.8616109,9.8791275,tp1
11192823,-1.6217546,11.118696,tp1
11192825,0.9964673,9.598453,tp1
11192830,5.45667,8.745128,tp1
11192834,1.2289531,9.767346,tp1
11192835,5.082501,9.69778,tp1
11192841,-2.247344,8.88117,tp1
11192847,-1.6027244,10.702126,tp1
11192861,6.348345,8.661186,tp1
11192887,-2.843276,10.11191,tp1
11192891,2.1796744,9.314734,tp1
11192898,5.9677644,8.348289,tp1
11192902,1.207154,11.750548,tp1
11192904,2.041589,8.375299,tp1
11192914,-1.3554593,9.5988865,tp1
11192977,-1.1526275,8.723402,tp1
11192980,-0.76069474,10.909389,tp1
11192992,-0.30776978,7.4993525,tp1
11193009,2.5952022,9.59674,tp1
11193015,-1.4633309,9.195686,tp1
11193030,-1.0419514,12.108666,tp1
11193033,1.7915549,7.5100303,tp1
11193036,1.3672156,11.258719,tp1
11193046,-1.5317796,9.293963,tp1
11193069,-0.76171565,8.194336,tp1
11193072,0.836358,11.811882,tp1
11193074,-1.1030533,9.134447,tp1
11193079,0.57695407,11.217064,tp1
11193081,-1.6875926,10.686394,tp1
11193084,-2.0084136,8.731099,tp1
11193095,-0.80801,9.567066,tp1
11193106,4.4194818,8.167916,tp1
11193116,9.382457,7.50922,tp1
11193154,2.353868,7.994798,tp1
11193165,-0.40852967,11.141482,tp1
11193167,0.5205342,8.453531,tp1
11193182,-0.90052396,9.274273,tp1
11193217,-1.2963983,8.43511,tp1
11193224,9.72689,8.933035,tp1
11193225,0.92146504,8.540995,tp1
11193243,-2.5395038,10.805098,tp1
11193244,-0.12852854,9.651781,tp1
11193246,-1.0572221,10.775802,tp1
11193252,7.9643197,9.102885,tp1
11193272,6.304252,7.8564773,tp1
11193279,9.321032,9.013739,tp1
11193283,0.4473766,9.036482,tp1
11193290,6.802708,8.240233,tp1
11193306,-0.86394703,9.839386,tp1
11193314,3.750949,8.724951,tp1
11193316,10.394812,8.381979,tp1
11193320,2.2073932,10.969246,tp1
11193328,11.022515,5.5867953,tp1
11193364,0.5098338,11.134582,tp1
11193368,0.23035909,9.528739,tp1
11193377,2.124916,10.897847,tp1
11193395,-1.2497348,10.229695,tp1
11193397,-1.3974032,9.702944,tp1
11193416,8.558582,8.111843,tp1
11193417,1.5664105,9.716016,tp1
11193426,-0.5520648,9.196158,tp1
11193450,11.279856,5.1801844,tp1
11193492,9.384455,9.4915495,tp1
11193516,10.987995,5.1230125,tp1
11193530,7.038015,9.430432,tp1
11193531,-0.66587704,6.8025727,tp1
11193545,2.6881847,8.544266,tp1
11193569,-2.1100926,9.584469,tp1
11193596,0.072313026,8.107549,tp1
11193597,-2.1094272,8.617408,tp1
11193601,0.15890513,9.807689,tp1
11193602,9.993434,8.355069,tp1
11193603,8.479282,8.679506,tp1
11193617,6.6938095,8.983684,tp1
11193644,0.60945207,8.067567,tp1
11193649,-1.7746172,7.1502047,tp1
11193685,1.7475077,8.045164,tp1
11193687,7.135583,8.30016,tp1
11193695,11.057549,4.90288,tp1
11193708,9.871519,7.654644,tp1
11193761,10.689484,8.019467,tp1
11193775,-0.60918987,9.209391,tp1
11193783,0.91690487,11.703269,tp1
11193784,10.701008,4.6452765,tp1
11193820,9.066771,8.246201,tp1
11193828,0.64679605,11.147069,tp1
11193874,10.893272,6.901952,tp1
11193882,0.98063314,11.071038,tp1
11193886,-0.56907356,12.103592,tp1
11193909,8.6888075,9.444065,tp1
11193923,0.1301643,10.682829,tp1
11193930,9.655745,8.771768,tp1
11193941,-1.2072905,11.046306,tp1
11193952,-2.0899577,10.111871,tp1
11193958,-2.1363182,7.953425,tp1
11193967,0.63920504,10.467109,tp1
11193970,9.381702,8.149299,tp1
11194009,9.928483,5.769003,tp1
11194019,-1.7400275,9.618096,tp1
11194025,-2.5296178,8.716844,tp1
11194032,1.8675326,9.534742,tp1
11194076,4.2800374,10.207451,tp1
11194082,-1.4837381,9.461672,tp1
11194086,-1.7720178,11.301189,tp1
11194096,-0.41476566,11.968791,tp1
11194110,2.31886,8.810483,tp1
11194120,-1.0137147,9.766009,tp1
11194128,3.4457128,9.4327135,tp1
11194130,0.9804099,8.690247,tp1
11194144,-0.6697198,9.232316,tp1
11194166,-0.6252629,11.934213,tp1
11194180,-0.3755521,7.5587683,tp1
11194205,6.5812073,7.9219007,tp1
11194211,-1.3806835,8.785079,tp1
11194229,2.0687947,9.065605,tp1
11194232,2.854191,9.139503,tp1
11194234,-1.6335624,11.897743,tp1
11194235,-0.9070442,10.82405,tp1
11194243,0.6080269,8.289689,tp1
11194249,-1.6300343,8.185591,tp1
11194251,-1.7849975,9.914319,tp1
11194259,0.40706903,8.916381,tp1
11194265,-1.3991752,11.862649,tp1
11194287,-2.4657764,10.843586,tp1
11194295,-1.4625163,6.9275503,tp1
11194311,-0.84951276,6.5246673,tp1
11194313,5.175286,7.5739713,tp1
11194359,2.4032927,9.68449,tp1
11194361,8.683642,8.680126,tp1
11194370,0.99186665,9.566536,tp1
11194376,-1.956941,7.637669,tp1
11194381,10.649098,5.60869,tp1
11194399,5.925605,7.6091046,tp1
11194401,0.9708723,11.356639,tp1
11194421,-0.47238544,10.67418,tp1
11194430,0.62052613,11.639244,tp1
11194445,0.35053825,12.250683,tp1
11194476,-0.7077255,8.384057,tp1
11194480,2.4650521,9.129881,tp1
11194500,-1.7919074,8.728067,tp1
11194504,0.32522222,7.2121196,tp1
11194515,1.0395713,9.249305,tp1
11194531,0.18274729,10.038693,tp1
11194544,3.5928247,8.400716,tp1
11194551,1.5163889,11.691569,tp1
11194564,-0.62550265,9.855065,tp1
11194582,-1.4942347,8.788712,tp1
11194633,-1.6135017,9.361586,tp1
11194655,0.89211315,11.971887,tp1
11194656,-1.0742171,11.969944,tp1
11194680,3.7369382,9.671516,tp1
11194727,9.435348,9.0085,tp1
11194730,2.476227,10.58361,tp1
11194741,5.544315,7.723201,tp1
11194747,2.8868766,9.761832,tp1
11194768,10.021831,9.404772,tp1
11194769,6.9289193,8.419778,tp1
11194795,-1.1754524,10.056698,tp1
11194797,-0.12726118,11.194728,tp1
11194801,-2.13088,9.42717,tp1
11194804,5.2997384,8.759897,tp1
11194805,1.8710449,8.446721,tp1
11194812,10.448464,6.888382,tp1
11194821,-1.1234055,11.473946,tp1
11194830,2.3758566,10.774103,tp1
11194832,-0.24307339,8.968816,tp1
11194838,-2.451508,11.052901,tp1
11194855,-0.44627494,10.071653,tp1
11194858,6.472532,9.190025,tp1
11194872,8.978416,9.089564,tp1
11194878,-2.3394966,9.044973,tp1
11194883,0.2779415,10.268411,tp1
11194886,1.743118,8.75205,tp1
11194897,-0.31748185,7.840531,tp1
11194899,1.4114014,9.211888,tp1
11194907,-0.97429276,9.274355,tp1
11194914,-1.1537038,9.181879,tp1
11194918,-1.7749994,7.5698147,tp1
11194921,0.79730964,11.592831,tp1
11194923,-1.1713786,9.350371,tp1
11194927,1.3545969,11.25174,tp1
11194942,-2.7422988,8.393317,tp1
11194962,-2.029251,9.16172,tp1
11195030,3.9087358,10.664796,tp1
11195031,1.7571658,8.417334,tp1
11195055,0.6649434,9.927003,tp1
11195061,10.526166,6.408956,tp1
11195064,4.1702633,9.328278,tp1
11195078,10.955412,5.450363,tp1
11195081,-0.81098676,6.9627714,tp1
11195095,-1.5002878,9.3568535,tp1
11195102,-0.9327793,9.292935,tp1
11195138,-0.46547574,8.015131,tp1
11195155,-1.5446738,8.483918,tp1
11195165,-2.3781009,9.285788,tp1
11195169,-0.915992,7.873086,tp1
11195170,-0.46376064,9.534415,tp1
11195171,9.438707,7.06194,tp1
11195192,-1.800148,8.697458,tp1
11195209,1.8678311,7.6755548,tp1
11195212,-2.5109847,10.016629,tp1
11195228,-0.55858815,7.972365,tp1
11195231,-1.3810146,9.36703,tp1
11195271,-0.5659295,10.464379,tp1
11195275,6.8071184,6.58881,tp1
11195287,1.1184802,9.380145,tp1
11195309,10.097223,7.025147,tp1
11195312,-0.050405066,9.025361,tp1
11195318,-1.8982046,7.9993534,tp1
11195325,-1.5290408,7.1637087,tp1
11195382,1.2177088,10.707304,tp1
11195396,-2.1630766,8.220143,tp1
11195418,7.2506924,9.471529,tp1
11195422,-0.21633473,10.813662,tp1
11195432,9.695197,7.463712,tp1
11195434,1.57429,10.636379,tp1
11195445,6.7081623,9.146412,tp1
11195460,2.9910426,9.731782,tp1
11195473,-1.487537,8.6318245,tp1
11195488,-0.3836455,10.602288,tp1
11195492,3.8813784,9.567197,tp1
11195496,5.8364387,9.362238,tp1
11195503,3.4412265,10.4472885,tp1
11195504,9.496051,8.480907,tp1
11195509,-0.002332719,10.549534,tp1
11195538,2.038368,11.0595,tp1
11195552,0.08376042,8.9660635,tp1
11195615,3.4028454,9.84364,tp1
11195622,0.33777544,7.0909653,tp1
11195632,0.7494742,9.315652,tp1
11195642,5.2221646,8.595739,tp1
11195648,-1.7726665,10.154717,tp1
11195655,0.057040233,7.308372,tp1
11195657,1.5379999,8.071126,tp1
11195659,0.15793248,8.319272,tp1
11195668,0.29130703,8.936164,tp1
11195677,0.3750895,10.61128,tp1
11195683,3.6716754,9.442501,tp1
11195689,-0.9065706,9.727111,tp1
11195702,5.120093,8.210115,tp1
11195728,8.057526,8.815741,tp1
11195731,1.9295483,10.129101,tp1
11195754,-0.89218515,9.879519,tp1
11195758,-0.667689,10.924057,tp1
11195765,0.87077886,9.38426,tp1
11195784,-1.3619937,8.989907,tp1
11195813,-1.5369068,7.1338115,tp1
11195814,-1.1056862,10.459404,tp1
11195815,10.387498,7.446297,tp1
11195824,0.71915233,6.921566,tp1
11195846,8.783716,7.819642,tp1
11195883,-1.5619996,11.522966,tp1
11195889,-2.1609664,11.069273,tp1
11195891,5.028271,8.151138,tp1
11195892,8.68812,8.656637,tp1
11195894,1.2049681,8.155397,tp1
11195924,1.7450927,9.419417,tp1
11195927,-0.7838316,7.6744795,tp1
11195929,7.4075465,8.754113,tp1
11195932,-1.0508419,8.153895,tp1
11195933,10.5693865,9.006706,tp1
11195942,-1.804593,8.234953,tp1
11195951,10.670146,7.7021694,tp1
11195968,6.2708893,8.451554,tp1
11195985,10.943894,4.586845,tp1
11196004,0.47066212,8.116538,tp1
11196018,5.614492,9.010381,tp1
11196041,0.8929812,9.617303,tp1
11196055,0.68256503,9.715326,tp1
11196058,-0.97032034,10.487206,tp1
11196062,8.765099,9.076553,tp1
11196064,-1.326414,7.719038,tp1
11196079,10.952149,5.2032633,tp1
11196091,10.410755,7.1274776,tp1
11196096,6.900487,9.119721,tp1
11196104,3.3103142,10.648932,tp1
11196115,6.711035,9.094031,tp1
11196122,9.953635,8.953872,tp1
11196130,0.1666163,10.645335,tp1
11196162,4.8831797,8.139339,tp1
11196175,0.508876,10.882884,tp1
11196191,2.036448,11.249328,tp1
11196193,0.629452,8.572885,tp1
11196197,-1.7946595,10.319057,tp1
11196204,-0.38925222,8.2796335,tp1
11196230,1.079774,8.332922,tp1
11196245,0.0733324,7.512757,tp1
11196287,0.98753965,10.685661,tp1
11196288,-1.6336098,8.31447,tp1
11196292,1.7552267,9.022218,tp1
11196309,6.4581776,9.037668,tp1
11196324,-1.32259,9.6585045,tp1
11196325,2.5377088,8.48327,tp1
11196336,0.70285714,8.667595,tp1
11196363,-1.3083398,9.105886,tp1
11196368,10.389111,8.029075,tp1
11196405,10.664069,6.3342853,tp1
11196412,10.429533,8.384605,tp1
11196413,2.1373007,8.975954,tp1
11196420,-0.23066366,6.8880363,tp1
11196422,-0.3425911,9.097261,tp1
11196424,-2.0075042,7.536735,tp1
11196436,5.9362993,7.7277865,tp1
11196437,-0.91357154,9.798524,tp1
11196440,-2.1280212,10.683613,tp1
11196503,5.0622187,7.468245,tp1
11196511,9.6265745,7.007974,tp1
11196515,1.6698132,8.532558,tp1
11196525,-1.3687056,10.7263155,tp1
11196540,-1.4668318,9.347697,tp1
11196551,0.3109697,9.743896,tp1
11196558,-0.31441274,8.670969,tp1
11196574,1.462259,7.4558716,tp1
11196575,10.034348,9.3939295,tp1
11196581,1.0852592,10.680985,tp1
11196590,-2.213433,9.409403,tp1
11196620,-0.6466476,10.4710045,tp1
11196624,-1.4067044,11.449907,tp1
11196648,3.1802235,8.54299,tp1
11196651,9.164746,9.098784,tp1
11196653,0.9012422,10.961189,tp1
11196665,-0.3900876,11.65029,tp1
11196675,2.2897284,11.54596,tp1
11196682,10.120277,8.41859,tp1
11196685,10.279469,9.110241,tp1
11196699,-1.333704,11.767687,tp1
11196711,10.510059,8.256554,tp1
11196715,3.2240438,10.08415,tp1
11196726,4.25991,10.2029915,tp1
11196740,2.1951783,9.782692,tp1
11196745,1.9352665,4.5856,tp1
11196779,10.439024,8.151241,tp1
11196790,-1.1748903,8.31529,tp1
11196812,1.5763621,9.337868,tp1
11196822,-2.5384343,10.360196,tp1
11196833,-0.5638433,9.229046,tp1
11196839,10.581735,5.451756,tp1
11196864,0.44309044,9.088625,tp1
11196866,8.590185,8.228831,tp1
11196869,-1.1661272,10.227632,tp1
11196874,-1.3640697,10.188244,tp1
11196896,-1.7124329,9.141665,tp1
11196914,-1.4144353,7.7301974,tp1
11196932,-2.3122654,8.646347,tp1
11196941,-1.8942418,8.3802185,tp1
11196942,-1.6335928,8.401213,tp1
11196943,-1.1755813,11.311907,tp1
11196944,9.388805,7.3503966,tp1
11196953,9.963712,9.591168,tp1
11196975,5.7643313,9.714118,tp1
11196978,-1.2482661,11.078509,tp1
11196994,1.7567393,9.361407,tp1
11197012,10.467391,4.396141,tp1
11197016,6.5963736,8.139307,tp1
11197020,-1.4377953,7.246218,tp1
11197023,-0.28501898,9.414453,tp1
11197027,0.4303621,8.458051,tp1
11197032,-0.4172851,8.7821665,tp1
11197036,9.724542,6.3452034,tp1
11197046,6.6188526,8.85328,tp1
11197049,0.71743226,9.605846,tp1
11197053,7.9428873,8.822804,tp1
11197058,3.9647915,8.339458,tp1
11197072,10.496898,7.721265,tp1
11197083,10.56193,8.8601675,tp1
11197104,0.70021373,11.282452,tp1
11197119,-1.0055882,7.419876,tp1
11197130,3.176124,10.038859,tp1
11197142,-0.61088455,9.856999,tp1
11197161,-0.40574336,12.284943,tp1
11197165,-0.8551659,9.924155,tp1
11197170,1.9355657,10.059578,tp1
11197195,9.208211,8.431225,tp1
11197199,0.76623946,10.284774,tp1
11197203,-1.057934,9.0488405,tp1
11197216,9.522398,9.279827,tp1
11197234,-2.487009,10.693311,tp1
11197240,0.07861535,10.7699175,tp1
11197243,1.0657012,11.252435,tp1
11197265,4.1507497,9.467181,tp1
11197281,-0.81323755,8.684209,tp1
11197293,-0.34312764,9.943596,tp1
11197299,-1.2545036,10.314498,tp1
11197308,1.7399652,9.788285,tp1
11197321,-0.13430814,8.686795,tp1
11197332,4.3528876,9.22676,tp1
11197339,3.5064468,9.671677,tp1
11197368,10.067731,7.317099,tp1
11197375,-2.0242085,10.694306,tp1
11197382,10.6401205,5.671573,tp1
11197389,-2.3477764,8.8063135,tp1
11197391,-2.1605165,10.997103,tp1
11197407,10.949658,4.4690437,tp1
11197415,0.054382876,8.091394,tp1
11197416,9.335128,8.350974,tp1
11197418,4.4754515,8.197389,tp1
11197425,0.52823794,9.50022,tp1
11197435,-0.9992066,11.200479,tp1
11197450,11.103702,4.212495,tp1
11197459,7.0702305,8.169578,tp1
11197478,-2.4684012,10.851549,tp1
11197511,-0.16736002,9.407126,tp1
11197520,-1.0976868,11.610974,tp1
11197526,0.81443185,11.201048,tp1
11197541,2.022098,10.427555,tp1
11197549,10.427842,8.847094,tp1
11197553,-1.5129658,11.327479,tp1
11197555,3.102696,9.338162,tp1
11197570,-1.2296209,11.0335045,tp1
11197583,0.62927246,8.26474,tp1
11197593,-1.9221432,7.707958,tp1
11197594,-2.2682223,7.9698925,tp1
11197601,10.531446,7.121787,tp1
11197613,2.2136517,7.4325776,tp1
11197632,-2.3168492,9.499779,tp1
11197643,0.9455874,8.501057,tp1
11197645,-1.2862725,8.82112,tp1
11197646,9.251217,7.7915125,tp1
11197654,-0.82177734,10.04376,tp1
11197664,-0.11223904,10.2115135,tp1
11197666,3.7943625,9.268726,tp1
11197676,2.3280609,11.015277,tp1
11197677,2.3977528,10.486843,tp1
11197697,-0.06053893,8.716675,tp1
11197698,-0.072046414,12.189003,tp1
11197704,-0.36954507,10.217092,tp1
11197707,-1.24274,10.55049,tp1
11197715,7.811676,8.685847,tp1
11197736,8.4214325,7.5931053,tp1
11197742,0.073884584,10.175472,tp1
11197766,0.8800243,8.706218,tp1
11197775,-1.21634,10.406047,tp1
11197791,0.91172177,10.544496,tp1
11197800,1.9466534,10.306176,tp1
11197804,-1.7391937,10.307112,tp1
